click_id,customer_id,page_name,session_id,device_type,click_timestamp
501,69,Home,bae7612f-efb4-4a8c-a9de-6e4c6f70a4c6,Tablet,2026-04-30 19:47:43.741453
502,85,Deals,a733556a-5635-457c-8829-c878aa22ea94,Mobile,2026-03-01 20:55:43.741453
503,7,Deals,38fd1a4e-b04c-471f-bfd9-f46ae914e138,Tablet,2026-02-14 07:59:43.741453
504,86,Cart,b718c292-1a13-437e-a678-262c4980af08,Desktop,2026-01-21 12:43:43.741453
505,11,Deals,5e34cca1-d879-444d-967e-5af60b19db01,Tablet,2025-12-21 08:14:43.741453
506,5,Deals,6381ef59-35c7-4f52-b0bd-a0ea664c9d21,Desktop,2025-11-19 21:43:43.741453
507,21,Home,f168a84e-4e3f-4aa3-a360-a4262e9fea9a,Desktop,2026-04-03 07:45:43.741453
508,77,Cart,89c3861c-0dce-4275-9aec-00d02e04defa,Mobile,2025-07-21 07:11:43.741453
509,71,Deals,1e3586b6-45df-4fa2-adc1-1d1b0f97c72f,Tablet,2025-10-08 17:07:43.741453
510,76,Home,480d6027-4b7b-46dc-a1bc-65ef64dddc30,Tablet,2025-11-07 23:17:43.741453
511,10,Products,ba3c90b2-e2ff-4fa3-ad57-9ac131cded57,Mobile,2025-11-25 17:29:43.741453
512,97,Products,d32d028b-2c2a-4ab0-b677-1a4ea755868c,Desktop,2025-12-20 22:18:43.741453
513,29,Support,b277a63d-da05-4bfc-8b74-0200407bfddc,Mobile,2025-08-02 08:48:43.741453
514,25,Products,1e44c290-45d1-4a6f-9f4e-4ae9d1879c97,Desktop,2025-10-31 00:35:43.741453
515,27,Deals,9954f8c6-cca9-43f1-ab68-3f5ee2473dd3,Desktop,2025-12-06 06:15:43.741453
516,43,Products,6b9191d0-5cbc-499e-96ac-a897e9dbb77a,Tablet,2025-12-04 19:01:43.741453
517,47,Products,e6654781-3d9b-4024-9bc8-d76beb0278b4,Mobile,2025-07-20 04:10:43.741453
518,3,Deals,f4e5fb04-8dd5-4239-9415-6ea80a52d493,Tablet,2025-11-07 18:23:43.741453
519,55,Cart,4d61ca42-892d-40ac-892b-58f25133c923,Desktop,2026-04-03 20:37:43.741453
520,32,Support,fbfb7f80-080f-4fff-b65e-c15aae9c3058,Tablet,2026-04-13 04:58:43.741453
521,86,Deals,3ad16d62-d5a6-4c22-b3eb-b004ec686630,Desktop,2025-10-02 04:11:43.741453
522,20,Home,9d42e099-91fe-4e18-9f63-025542cb5882,Mobile,2026-04-22 08:39:43.741453
523,32,Products,f1c75b36-81d0-4352-9532-0ffff464cc01,Mobile,2026-01-11 09:29:43.741453
524,69,Deals,45a33542-b719-4ba9-b7a2-259c27d5ae23,Desktop,2025-06-09 06:19:43.741453
525,96,Support,f1a97608-22d8-4a58-9942-fa2037337148,Tablet,2025-07-02 07:59:43.741453
526,84,Home,0a79a07e-6b4d-44f1-bb43-7eba417481ef,Desktop,2025-09-12 11:23:43.741453
527,59,Support,204d02fa-1c23-4628-b99a-9e9ba2c1d97b,Desktop,2025-11-01 18:32:43.741453
528,67,Cart,91d024d7-c8fd-468a-8208-4e0fc4f31245,Mobile,2025-11-01 19:08:43.741453
529,79,Home,20f0ddce-7ec1-4923-96dc-f6e219d2dda7,Tablet,2025-06-19 17:20:43.741453
530,100,Support,f692c637-cbe1-498c-bd4c-bd39efead641,Mobile,2026-04-28 06:48:43.741453
531,62,Checkout,996c5169-f17c-4385-8c59-6cdce4ee4ab4,Mobile,2026-01-01 16:57:43.741453
532,75,Profile,0f190beb-b5a2-43b9-be78-5f71c5bc8a1e,Desktop,2026-01-19 15:27:43.741453
533,4,Checkout,e8d53d88-6f7d-4dc7-b33e-23a3f91b98cd,Mobile,2025-11-30 18:41:43.741453
534,52,Home,73b9b3f5-f0aa-400a-aa53-a57a71a1b4c5,Tablet,2026-03-04 03:24:43.741453
535,35,Cart,a7bc44c9-4ee2-4c32-8f0d-10c6ac1a1149,Desktop,2025-09-08 05:56:43.741453
536,5,Deals,69ff4a0d-4d4c-4b83-a610-4600b8426271,Mobile,2026-01-19 14:09:43.741453
537,18,Products,78aa76ac-7429-42e3-85be-8730907dee3f,Tablet,2025-09-11 11:28:43.741453
538,72,Home,9cd17bdc-1785-4147-8e41-5e90ecc60ef8,Mobile,2025-08-14 01:06:43.741453
539,83,Checkout,6778f9a7-47b5-4959-b1da-5becf50992ab,Tablet,2026-02-22 03:14:43.741453
540,57,Checkout,58a78f3e-7e47-4ff1-bdf3-6f20cc3ea01e,Desktop,2025-06-22 17:43:43.741453
541,10,Checkout,04d70917-a0a9-4465-ae0d-f2c295d93f7e,Mobile,2025-06-14 09:35:43.741453
542,72,Products,2fe0aa60-0c02-49e2-a805-b0902f0f0bb3,Mobile,2025-08-23 16:35:43.741453
543,54,Products,d9d54b9f-6602-4110-a4d4-446788d5b2ca,Tablet,2026-02-25 07:20:43.741453
544,89,Home,7dc6129b-de39-4e5d-86c0-6eeb77da47f5,Desktop,2025-07-31 11:49:43.741453
545,66,Checkout,9db4ef8e-75b0-46b9-b6a2-e04c756188c5,Mobile,2026-03-24 07:20:43.741453
546,36,Support,ae577d1c-9f27-4943-a2ce-f05cf579b52a,Mobile,2025-09-01 19:02:43.741453
547,58,Products,3181685b-9fd1-41e1-af6f-a573848d9c9d,Desktop,2025-09-12 15:23:43.741453
548,79,Products,d5d95c9d-244b-49d7-bf50-9fb526363b40,Mobile,2026-01-09 16:25:43.741453
549,61,Support,a0230676-eeb9-4115-80eb-b8197ca89265,Tablet,2026-03-21 21:59:43.741453
550,45,Support,8fb81280-544f-43d4-9a58-56667b78133d,Mobile,2026-01-04 17:52:43.741453
551,44,Support,d412769e-8d4d-4ffc-a3c4-63fd0673ef65,Tablet,2025-12-29 04:44:43.741453
552,83,Deals,a1fe096a-a4a8-461c-aa79-de40c71eb657,Desktop,2025-07-30 12:50:43.741453
553,97,Cart,0a2113d5-e692-4118-8036-34fb3c6026ee,Desktop,2025-12-31 01:49:43.741453
554,100,Profile,44fde70f-0433-4aaa-88e1-2c4a8352dfbf,Mobile,2026-02-22 00:59:43.741453
555,98,Support,7023e463-01ae-46ca-931a-2afffbadc4de,Tablet,2025-08-19 02:51:43.741453
556,99,Support,e6183415-4072-4646-9c71-b41fa9f04022,Tablet,2026-05-06 10:20:43.741453
557,96,Products,db2257d7-00ea-470f-9733-3f428edfec99,Mobile,2025-07-11 22:35:43.741453
558,97,Checkout,45d7f118-327f-4e59-b876-4ef1122ebe0c,Mobile,2026-02-21 01:53:43.741453
559,62,Products,67a1d23e-1de8-4f8a-bdc3-9bb19e3bcf5c,Desktop,2026-03-03 09:53:43.741453
560,88,Home,20004026-1ae7-43fb-8b03-1b653babfc49,Mobile,2026-02-21 01:54:43.741453
561,68,Profile,c589d6f4-eddf-4b8a-ac0d-9997165a642b,Mobile,2026-03-30 04:41:43.741453
562,49,Profile,c43b947e-99c2-429d-addb-04a21efc3898,Tablet,2025-06-30 05:09:43.741453
563,10,Profile,9c37ecae-2597-4f2e-b970-e1cb9c1bcaee,Tablet,2026-04-18 08:43:43.741453
564,48,Home,9a0f1655-a813-4941-9bb8-c4765aab0e09,Mobile,2025-07-26 06:50:43.741453
565,46,Products,a172881c-1645-4c45-befc-ad53edc88eb9,Mobile,2026-04-24 18:02:43.741453
566,42,Checkout,57389422-643c-4e06-97c8-8ef2baa5a76d,Desktop,2025-08-29 10:33:43.741453
567,68,Products,0c78faf4-42be-4507-b803-dc9f3bd1aef8,Mobile,2025-06-19 14:51:43.741453
568,10,Products,4b1b5bbd-2b07-4a87-8602-0f361347603e,Desktop,2026-02-26 05:09:43.741453
569,18,Support,a9651a3f-0fcf-41e3-be9f-73e5769288bd,Tablet,2026-01-14 12:54:43.741453
570,55,Checkout,64b6ac98-5470-4f42-b45b-7fad10129144,Desktop,2025-05-29 00:36:43.741453
571,48,Deals,471b9fa7-6394-4051-9123-da43aa87b89f,Tablet,2026-02-22 02:57:43.741453
572,8,Home,d5857556-3a31-4a92-8d0a-ec331d8bfce5,Tablet,2025-08-10 01:51:43.741453
573,36,Products,b0d49bf6-01fb-483b-a11b-6569f64bce13,Desktop,2026-01-30 22:23:43.741453
574,57,Deals,f75bebcb-e28c-4db4-a789-cdc31b5c44f3,Desktop,2026-04-08 17:46:43.741453
575,99,Support,a3f88b68-937b-4a9d-8539-536c143fc4f9,Tablet,2026-01-30 05:59:43.741453
576,73,Deals,b2374ebd-7940-46e2-82a4-d4511cff5c20,Desktop,2026-01-23 17:11:43.741453
577,2,Cart,04c552b7-7072-40d9-96f2-d0636c8c38e0,Tablet,2026-03-31 20:30:43.741453
578,4,Products,432af420-5079-43e6-857e-0ee99a97f8c6,Mobile,2026-01-20 16:34:43.741453
579,57,Home,1eafb217-e21e-4b4b-ac86-a269013c4100,Tablet,2025-10-09 13:07:43.741453
580,73,Home,1e8f1222-b2f4-4e05-a6fb-06fe0bb6017b,Mobile,2026-05-04 06:00:43.741453
581,82,Support,7c3c61a5-d9b2-4ffa-a613-6f261055d928,Desktop,2025-08-19 00:12:43.741453
582,71,Support,7cdc5be8-d12c-41e7-89fb-acce87e1f7fb,Desktop,2026-03-15 03:12:43.741453
583,2,Products,2cbb32d1-80ed-4c3f-afa9-093d703364cf,Tablet,2026-04-09 07:54:43.741453
584,11,Products,bcbd002e-3f47-4236-9506-503d8f4bd862,Mobile,2025-06-13 09:33:43.741453
585,27,Products,eb3b92cb-da1e-45e0-bb0f-8accd6cb9f4c,Tablet,2025-08-01 16:46:43.741453
586,42,Support,6ffd8abe-bc06-40d8-835f-bd0ed68f3d56,Tablet,2025-09-29 23:03:43.741453
587,67,Deals,bc345a4b-7661-4495-bf71-e51fcb175a39,Tablet,2025-12-16 14:22:43.741453
588,99,Support,75f06f41-f6cd-4a20-a675-038420d0891c,Tablet,2025-07-07 16:59:43.741453
589,18,Cart,1b0ddb50-5792-459d-81df-566f1d1f6ef9,Mobile,2026-03-18 10:05:43.741453
590,18,Profile,d22d224a-e366-4eea-8c50-a01251e940ec,Tablet,2025-10-14 23:52:43.741453
591,50,Home,8949fd6e-c418-4990-b518-6b83cb54b34a,Mobile,2025-09-01 23:57:43.741453
592,62,Deals,5790582a-eee5-4bca-92a8-f76bc1668383,Tablet,2025-09-23 11:15:43.741453
593,80,Home,e790fc6d-cbeb-4062-ae6f-9ae026b782cf,Mobile,2025-12-01 05:11:43.741453
594,65,Cart,44900aa4-3c5e-4d7b-8a2c-92c15c80d059,Mobile,2025-11-22 14:27:43.741453
595,78,Products,7cfd7fcb-bb04-4daa-8125-536281b09842,Desktop,2026-03-14 00:27:43.741453
596,18,Cart,850ca684-1d84-4f98-a882-71e86589d9c7,Mobile,2025-08-19 20:15:43.741453
597,18,Support,fa08abe5-42d3-4454-a36d-f65b5490c2c0,Mobile,2025-12-12 23:54:43.741453
598,10,Profile,971693e2-1407-4df9-85c6-53d9c47c1921,Mobile,2026-02-23 16:06:43.741453
599,19,Home,8eaf2218-f583-467b-9a78-29831b255a66,Mobile,2025-10-22 22:25:43.741453
600,79,Support,7919f2a9-8dc5-42c7-91bc-58864051ffa6,Tablet,2025-07-28 08:35:43.741453
601,91,Deals,e7ad3061-62df-4e27-a777-2e3f88fd39f5,Mobile,2025-11-28 12:09:43.741453
602,55,Profile,d61730a9-32a9-4025-ae92-a27f2aeb7271,Desktop,2026-01-28 15:59:43.741453
603,31,Support,375e11bb-8724-4225-8e45-70f081a524a2,Mobile,2025-09-03 17:17:43.741453
604,94,Profile,0efdaaf5-5e03-43dc-b96e-ff21e2b1ec2f,Mobile,2026-03-03 09:33:43.741453
605,72,Profile,def5066e-2e1f-4edb-957d-0a94250c567a,Tablet,2026-02-22 09:03:43.741453
606,96,Products,c029cca4-eb48-4b35-8e9f-8a0c589d77a3,Mobile,2025-07-16 11:24:43.741453
607,78,Support,d1c9e191-f912-4252-bbb3-cbde7fa79ae7,Mobile,2026-03-10 12:00:43.741453
608,55,Products,4c6d6e20-41b8-4a74-a1b6-68531d1ff41a,Desktop,2025-09-05 21:39:43.741453
609,7,Deals,7c8fc4ca-2c05-44a1-926b-1800cc6ef28c,Mobile,2025-05-28 15:43:43.741453
610,11,Products,a6d22ff8-c5e6-4808-9328-b2c426eb3536,Mobile,2025-06-06 12:52:43.741453
611,95,Deals,3d3a8353-110a-4cc4-99be-32db35a4f477,Tablet,2025-09-03 15:00:43.741453
612,48,Support,5b260de9-d893-4883-85cb-9fff792adec5,Tablet,2026-02-06 10:32:43.741453
613,94,Deals,70802a35-dcae-434a-9f32-9bdd79f2b5a5,Mobile,2026-04-22 02:02:43.741453
614,56,Profile,ddfb031e-ed38-4fce-9d7e-06de96ffa76b,Desktop,2025-09-13 05:05:43.741453
615,26,Products,ed432b1b-fbc5-46cf-b232-a1b6de08045d,Mobile,2025-07-14 15:15:43.741453
616,17,Support,8438e0cc-cde5-40f3-88ba-b4115c7ca2a6,Desktop,2025-07-25 22:34:43.741453
617,47,Checkout,7270cfc9-e5c1-4cd3-bb08-dc5132531110,Mobile,2025-06-12 10:24:43.741453
618,84,Deals,2d5fdd94-ec67-4e06-b632-8e1364858d9b,Mobile,2025-07-01 21:22:43.741453
619,18,Checkout,3d634972-0383-4324-8f8f-6ed307bdbaef,Mobile,2026-04-24 03:11:43.741453
620,59,Home,dcc6c2ab-784c-4113-b672-7deb276e4dcf,Tablet,2026-04-12 22:24:43.741453
621,1,Products,ba43de88-88d7-4298-b6b5-4e4cfb272937,Mobile,2025-08-16 05:18:43.741453
622,26,Products,af79599b-9552-4140-ab08-99bb55c922d2,Mobile,2026-04-16 08:54:43.741453
623,42,Home,19783363-006c-413a-9bb7-0041e7aa7006,Desktop,2025-07-26 02:54:43.741453
624,12,Profile,54040eb9-f24e-4130-804a-05251e5c72ef,Tablet,2025-08-28 03:58:43.741453
625,19,Cart,1c0caeac-4610-448d-909c-96831c1987da,Desktop,2025-06-11 10:19:43.741453
626,96,Products,ffee2ed1-dd6e-4c98-91a5-86ea95e79e6b,Desktop,2025-12-12 03:23:43.741453
627,52,Support,35366964-5b6b-4c37-9e39-e91715c4daeb,Desktop,2025-10-19 22:54:43.741453
628,68,Products,93b35ee1-451e-4496-a8e4-07e17a1d3d20,Tablet,2026-03-11 08:08:43.741453
629,72,Deals,ebea65bd-3641-4fc5-85cb-fb3eaeddbc30,Mobile,2025-11-08 07:49:43.741453
630,79,Checkout,8c7d8ea1-2bd0-4647-a0a7-379cd41d1f8c,Mobile,2025-10-06 23:49:43.741453
631,56,Deals,565257c9-7a19-4a48-b525-657ec38d5022,Desktop,2025-10-18 23:11:43.741453
632,28,Products,779a4a2a-0266-4a82-96d8-4604bb16632f,Desktop,2025-12-19 20:10:43.741453
633,67,Profile,5e9202ba-92b8-4601-b6ea-befb7aea7ab8,Desktop,2025-07-03 03:28:43.741453
634,15,Cart,232ce385-70fc-4a6b-8b97-343f4d4d209e,Desktop,2025-12-31 21:22:43.741453
635,30,Deals,ec2be7d3-ad0d-44e6-a762-a5330f930154,Tablet,2026-01-23 03:21:43.741453
636,41,Home,258ab5a1-f5f9-4e26-91b4-ed42eaa4d409,Tablet,2025-08-12 16:06:43.741453
637,14,Profile,13907cb3-cae2-4713-9ff4-5acc4ad476c3,Mobile,2026-01-11 00:15:43.741453
638,97,Checkout,915e5686-452f-4d66-8cd5-623c87dd428e,Tablet,2025-07-18 11:16:43.741453
639,72,Checkout,9090c026-30b3-4242-9775-984ea7ba67bc,Tablet,2025-10-01 14:56:43.741453
640,61,Profile,82d7a2e5-2ac5-4791-9e7b-730f23f91dbc,Desktop,2025-06-14 17:26:43.741453
641,19,Products,0ca7ea98-a1bc-4062-9882-80c56aa8c512,Desktop,2026-03-27 10:07:43.741453
642,93,Deals,1f78fbcb-de8c-4054-a662-b6ca040d6127,Mobile,2025-09-19 19:04:43.741453
643,88,Profile,9609dd00-3ae0-4434-abfe-fb39eb629ad0,Mobile,2025-07-03 12:23:43.741453
644,63,Cart,ec47c062-56a8-411a-b4f8-5f12a32ea981,Mobile,2026-01-13 11:28:43.741453
645,6,Cart,2dfaa233-cc13-4f36-ba13-36bef5b78a3d,Desktop,2025-10-19 02:19:43.741453
646,43,Deals,38a511c7-8f5e-45df-9837-c90bc1d69723,Mobile,2025-09-14 04:03:43.741453
647,52,Home,19876613-b654-435c-95f8-d4334415695a,Desktop,2025-11-25 20:31:43.741453
648,15,Support,ad9172d6-11f7-489d-b6db-8b90c2bf79f4,Mobile,2026-02-10 03:47:43.741453
649,17,Checkout,9998870c-6c51-4d2d-90db-7d185093f0f8,Desktop,2026-02-20 04:20:43.741453
650,57,Products,00f52e8a-9ace-419a-aa7b-dbbeb4948fec,Tablet,2026-05-05 22:10:43.741453
651,89,Support,d932e53a-465e-4f2c-acd9-01cc1b1fc0dd,Mobile,2026-02-17 09:09:43.741453
652,56,Home,06e45d73-014b-4e2c-90ec-109ccea0714b,Tablet,2026-01-26 01:08:43.741453
653,10,Home,4e77c2d3-435a-4a6c-9dd3-e697cfd64b0d,Tablet,2025-09-24 04:06:43.741453
654,60,Checkout,022855ab-8ffb-4ab1-829b-dba4e041c21a,Mobile,2025-07-16 18:52:43.741453
655,5,Profile,5a501168-3f85-4546-b89e-90574fec49bd,Desktop,2026-04-08 23:30:43.741453
656,80,Profile,0b8ff65c-1b1f-4926-aaa6-4b514b432202,Tablet,2026-04-30 08:50:43.741453
657,78,Products,4e596d52-ec12-40e9-b5a8-1965e59f5353,Desktop,2025-09-04 07:14:43.741453
658,69,Profile,e54e5166-f9df-402e-82d9-d21ec68a3ab0,Tablet,2026-02-22 00:13:43.741453
659,50,Home,bfd8f8c0-577d-468b-9184-ec6839e6da25,Desktop,2025-12-12 12:50:43.741453
660,41,Home,74f1a1d5-637a-4351-874e-f10bee90fed5,Desktop,2025-06-29 06:37:43.741453
661,48,Products,117e35bf-ae4b-4307-b47b-94ab054c7a94,Desktop,2025-05-28 12:28:43.741453
662,87,Home,0fe82ae9-8421-4747-a30c-244ec3bf354f,Tablet,2026-04-05 12:37:43.741453
663,51,Home,ec5e7d2d-542f-43e6-914b-256a43ef3fe6,Tablet,2026-03-02 13:53:43.741453
664,80,Home,6c83efd1-bc16-4499-a4bb-a972409de6e0,Desktop,2025-12-17 23:22:43.741453
665,38,Support,d969748e-1994-424a-abd0-92c4aa06f94a,Mobile,2025-09-02 00:51:43.741453
666,34,Profile,6da34b3f-c790-4a1f-afc7-cb99ec97617f,Desktop,2026-04-22 12:44:43.741453
667,24,Support,efafb450-76f3-49ae-b4ab-df9c601e13c3,Mobile,2025-08-01 01:39:43.741453
668,99,Home,d44aa6b5-11ac-4356-8474-c88fd1fe3aab,Tablet,2025-12-09 20:29:43.741453
669,93,Support,01e6425b-be10-4cbd-80be-357678c370da,Mobile,2025-06-08 10:32:43.741453
670,17,Products,a483ac9c-1a8a-4277-a69f-49c2914bca5e,Tablet,2025-10-27 17:39:43.741453
671,27,Cart,5846a248-450f-4eaa-8238-b0a324fb437d,Desktop,2025-11-09 08:54:43.741453
672,3,Cart,f160b5db-0733-4c54-af3a-35a1a8dc69da,Desktop,2026-04-27 21:44:43.741453
673,100,Checkout,759b4a21-fa1c-4449-9c65-cefb66dd5e4d,Desktop,2025-12-16 13:47:43.741453
674,6,Cart,b0ff2ff2-0c27-4e02-bf85-b6adceaef0e7,Mobile,2025-10-12 15:14:43.741453
675,35,Products,d70b0bb4-2f91-452a-b590-90c8ba012c43,Tablet,2025-11-25 02:52:43.741453
676,14,Home,f7081fc3-51dc-4a2b-b413-f53e293b0858,Tablet,2025-11-18 11:13:43.741453
677,35,Deals,d9dc8991-f3c3-4d01-a155-1b307fc76130,Mobile,2025-06-12 06:00:43.741453
678,77,Cart,bd58f133-37ed-4b0e-b654-848204327c22,Desktop,2025-09-21 08:30:43.741453
679,7,Profile,171dea40-7653-4db2-934c-b59d68e04d91,Tablet,2025-07-03 06:55:43.741453
680,48,Profile,0a66e8a3-3461-42b0-a00e-269c7f76c502,Mobile,2025-12-09 18:59:43.741453
681,63,Profile,1fffa37a-cf15-4085-a65b-ecc26955655a,Mobile,2025-11-07 21:57:43.741453
682,86,Cart,8948e42c-9920-4697-b5c4-3fe9f672dac4,Mobile,2026-04-19 06:11:43.741453
683,2,Products,c22102ee-a2ea-44a4-a5ef-aa287ae5c104,Tablet,2025-09-01 16:16:43.741453
684,82,Profile,cb2a2844-8121-49b9-8eaf-53150d9916b0,Mobile,2026-01-13 21:04:43.741453
685,42,Home,23fea565-3d8f-4317-88ad-5d3a6aaf0399,Tablet,2025-12-27 10:26:43.741453
686,72,Support,640c9ec6-47ea-42fd-b286-464e559a43d6,Desktop,2025-07-31 07:49:43.741453
687,99,Cart,856d6062-9300-4b2e-8ea7-713ea6763404,Mobile,2025-10-09 14:34:43.741453
688,99,Home,9c53b97b-11c5-4b7a-8fd1-b95b87ffbd36,Tablet,2026-03-19 02:46:43.741453
689,68,Profile,66ae75f6-9d4a-4b49-9d43-770eb253fcd9,Mobile,2025-10-31 07:50:43.741453
690,4,Support,1f9318ce-0b38-449d-85c0-4886b387e49e,Tablet,2025-08-23 09:42:43.741453
691,88,Checkout,a6afe022-7636-4c99-87c8-6daadf973cb4,Tablet,2025-08-11 12:54:43.741453
692,33,Checkout,e6a83a1a-ab97-47cc-b30a-9e467749cffb,Desktop,2026-04-27 19:37:43.741453
693,100,Support,a088d3b9-1234-4d8d-9168-1dff2d0151c9,Mobile,2026-04-26 10:34:43.741453
694,51,Cart,b7c41475-7b45-45bb-bcde-f406f3cebf42,Desktop,2025-08-29 17:32:43.741453
695,60,Checkout,9c8691f2-65ce-47de-a8da-074163d426b1,Desktop,2025-10-07 08:00:43.741453
696,53,Checkout,3d1f9701-d83c-4b46-b2b7-1fba3c8ec2d7,Desktop,2026-04-21 10:06:43.741453
697,27,Home,36a34e28-1276-4a5c-a0d2-32f35f5fc7a6,Desktop,2025-06-04 01:25:43.741453
698,50,Cart,70b57cff-b443-406d-ae57-2669a211a220,Mobile,2026-03-25 18:52:43.741453
699,9,Support,6fda6376-786f-4132-a423-06b73456e86e,Mobile,2025-08-29 15:57:43.741453
700,8,Support,0204db0c-798f-4ddd-8c1d-a4eb34474af3,Tablet,2025-11-03 09:39:43.741453
701,79,Profile,102c6a61-5650-471f-a5e0-482b0c2a4ed4,Tablet,2025-08-14 11:00:43.741453
702,96,Deals,bac73ab8-52fe-43bf-8e62-386f3caf72a6,Mobile,2025-10-22 12:27:43.741453
703,71,Deals,c1af4012-47b6-4597-9a8b-a6e0f485e83a,Mobile,2026-03-13 23:07:43.741453
704,3,Profile,96985b9a-0711-4d83-9a6f-343934609425,Mobile,2025-11-17 10:23:43.741453
705,24,Profile,004dbafe-c7d8-47b2-8872-2a2871cbb3cc,Mobile,2025-09-14 07:45:43.741453
706,6,Cart,23334139-bd05-4f1c-b928-779945db5c20,Mobile,2026-03-16 04:34:43.741453
707,74,Cart,339b387d-7387-4252-9f03-877e9282b106,Mobile,2026-04-18 18:36:43.741453
708,68,Products,8f70dd0d-b458-4baa-81da-a19f22a0edbd,Mobile,2025-12-25 17:16:43.741453
709,26,Cart,94028fc4-d07e-4072-bead-d88b5395faf0,Mobile,2025-07-29 15:14:43.741453
710,18,Profile,85b00b3c-5fa2-44f7-aea8-dd432eed59e1,Mobile,2025-11-07 11:56:43.741453
711,28,Cart,d94b4cbb-aadb-4b62-94ac-cf744988c23c,Desktop,2025-10-11 16:28:43.741453
712,49,Deals,69df84b2-a2a5-4815-a8df-6a744cde3406,Mobile,2026-04-07 06:40:43.741453
713,70,Checkout,8edcc049-274c-4d6a-adff-ea44d9c4d34e,Mobile,2025-08-24 19:55:43.741453
714,75,Support,8c51e8ef-2a1b-4d34-acec-2835f33a11b7,Desktop,2025-07-20 01:07:43.741453
715,40,Checkout,6aeb3f77-f9d1-462a-84aa-2a424a2fe74a,Mobile,2025-09-05 16:07:43.741453
716,13,Home,e09f5581-c214-4f69-9d79-e362df31ff1e,Mobile,2025-12-07 09:14:43.741453
717,91,Home,0ef6db60-80ef-4fd0-a5a7-8a91f8c2c7eb,Mobile,2026-05-06 14:15:43.741453
718,66,Home,e938b11a-51c7-4b29-85a4-df8331beb279,Mobile,2026-04-07 15:00:43.741453
719,43,Profile,c7cf4f36-19b6-4726-a08d-a8c0aaeb1c3c,Tablet,2025-09-30 05:35:43.741453
720,62,Cart,29a623c2-883b-4c96-9600-26c68d04ba7c,Tablet,2025-07-13 16:23:43.741453
721,8,Support,8f4745f8-160d-441b-bda4-885611dcd45d,Desktop,2025-12-17 21:39:43.741453
722,47,Checkout,52c94aa7-757b-4335-a115-82e7351ea8f7,Mobile,2025-09-06 08:21:43.741453
723,79,Home,c1d3454e-e74a-48b9-b6f0-d1da581b32e1,Desktop,2025-06-11 10:12:43.741453
724,60,Products,f594c834-b0ec-4bfd-a6b1-cc1d4455f178,Tablet,2026-02-09 20:40:43.741453
725,52,Products,5e6263d2-eb26-4d94-b350-63a8537eaea5,Desktop,2025-06-06 09:57:43.741453
726,2,Profile,46e53b2a-8c30-46b4-9477-0e8b17f85873,Tablet,2026-02-02 18:51:43.741453
727,94,Profile,b97a0d57-4abc-4863-af47-765e78e48199,Mobile,2025-07-17 20:47:43.741453
728,55,Home,15f62a59-5956-4a9e-8d4a-c334f313a711,Tablet,2025-07-27 17:34:43.741453
729,62,Deals,94fd9f9e-b4d5-4ade-b2da-2105037cd1e7,Tablet,2025-08-25 09:45:43.741453
730,88,Home,51eb9f04-0d93-4a6d-9c90-ffe8a11eeebc,Tablet,2025-10-26 08:30:43.741453
731,67,Cart,292e158e-cd56-44d3-a4f7-369ec549018f,Mobile,2025-09-22 21:30:43.741453
732,9,Deals,281d4930-d784-468f-a0f8-fb6088513c8d,Tablet,2025-11-04 19:53:43.741453
733,72,Checkout,ea6693a9-0203-4ac2-bc76-266352202ed4,Desktop,2025-06-04 22:23:43.741453
734,17,Deals,407ae91e-8316-409f-b6cb-cbbffb8ab295,Mobile,2026-03-09 06:44:43.741453
735,41,Products,6451ffbf-340d-41f1-8acc-b1e9152255b2,Tablet,2025-12-26 15:28:43.741453
736,9,Cart,eeecb7f3-e9fa-4f79-b305-91bb73bb4a00,Mobile,2026-03-21 22:02:43.741453
737,44,Home,6ccdaffd-bf1a-4229-b157-fab64b7072db,Mobile,2025-09-23 20:32:43.741453
738,57,Home,b70eb373-8773-47bf-af25-de167daffc2e,Mobile,2025-08-23 17:24:43.741453
739,27,Home,be59b4ba-556d-4753-9965-89843675abae,Mobile,2025-07-13 21:56:43.741453
740,60,Products,5eb43fcd-326d-493d-9782-36cdd1f9e093,Desktop,2026-04-29 18:52:43.741453
741,10,Cart,25d05c35-3104-438d-ad58-479d6b465ce1,Mobile,2025-08-15 19:18:43.741453
742,32,Home,b1b6f3a3-a938-4f34-b48d-afb26e84ee1c,Desktop,2026-04-09 07:09:43.741453
743,38,Support,7fa9dfae-494f-4eb5-a04e-939bd26493d7,Mobile,2025-06-02 11:11:43.741453
744,18,Support,a2976d33-7098-4941-bbb5-4343121c0a15,Mobile,2025-12-30 16:57:43.741453
745,41,Home,ccca6cb4-0d14-426a-9b3f-58f1113deca5,Desktop,2025-08-06 06:53:43.741453
746,36,Home,0aff1a86-1290-43d9-a335-530fbb9db3f3,Desktop,2026-02-19 14:37:43.741453
747,81,Profile,1bf020c0-7b08-4376-b443-aa887f757c09,Desktop,2026-04-09 11:52:43.741453
748,23,Profile,f06fa64a-2504-47af-9638-8063c48c7cdb,Desktop,2025-12-19 04:11:43.741453
749,52,Support,44fa8102-b078-4d2a-89fe-621a7ec12149,Mobile,2025-06-27 14:14:43.741453
750,49,Home,c1ea3315-f1f2-4a27-ae2d-0ff476166485,Desktop,2025-08-03 15:06:43.741453
